Keyword,Country code,Location,Language,Entities,SERP features,Volume,KD,CPC,Organic traffic,Paid traffic,Current position,Current URL,Current URL inside,Updated,Navigational,Informational,Commercial,Transactional,Branded,Local
porque salen granitos en la lengua,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",70,0,,2,0,11,https://www.cleardent.es/tipos-granos-lengua/,,2026-01-04 13:04:02,false,true,false,false,false,false
coste de un implante dental,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",60,1,0.28,2,0,1,https://www.cleardent.es/precio-extraccion-implante-dental/,AI Overview,2025-12-30 18:24:39,false,true,false,false,false,false
cuanto cuesta arreglar un diente roto españa,ES,Spain,Spanish,Spain (Location),"AI Overview, Thumbnail, People also ask",50,0,,2,0,1,https://www.cleardent.es/reconstruccion-dental/,AI Overview,2025-12-22 14:37:15,false,true,false,false,false,true
prótesis híbrida sobre 6 implantes,ES,Spain,Spanish,,"People also ask, Thumbnail, Sitelinks",50,0,0.44,2,0,9,https://www.cleardent.es/protesis-fija-sobre-6-implantes-precio/,,2026-02-25 05:05:28,false,true,false,false,false,false
comprar cepillo electrico,ES,Spain,Spanish,,"People also ask, Shopping, Thumbnail, Bottom ads",60,0,0.16,2,0,6,https://www.cleardent.es/cepillo-electrico/,,2026-02-23 01:29:33,false,false,true,true,false,false
puedo comer tortilla después de un blanqueamiento dental,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",70,0,,2,0,11,https://www.cleardent.es/se-puede-comer-huevo-blanqueamiento-dental/,,2025-12-30 02:55:02,false,true,false,false,false,false
caseum en amigdalas,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",70,39,,2,0,11,https://www.cleardent.es/tonsilolitos-que-son-como-prevenirlos-y-tratarlos/,,2025-12-31 07:32:33,false,true,false,false,false,false
cara hinchada por flemon,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",70,0,,2,0,11,https://www.cleardent.es/como-bajar-la-inflamacion-de-la-cara-por-una-muela/,,2025-12-28 08:28:32,false,true,false,false,false,false
quitar infeccion muela,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",30,0,,2,0,7,https://www.cleardent.es/infeccion-de-muela/,,2026-01-03 11:06:04,false,true,false,false,false,false
labios mayores bulto,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",30,4,,2,0,1,https://www.cleardent.es/bulto-labio-por-fuera/,AI Overview,2025-12-27 16:22:44,false,true,false,false,false,false
medicamentos para el bruxismo,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",30,0,0.10,2,0,1,https://www.cleardent.es/que-tomar-para-relajar-mandibula/,AI Overview,2025-12-25 02:52:46,false,true,false,false,false,false
drenar sinusitis,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",20,0,,2,0,1,https://www.cleardent.es/sinusitis-causas-sintomas-y-tratamiento/,AI Overview,2025-12-25 12:38:38,false,true,false,false,false,false
esmalte dañado,ES,Spain,Spanish,,"People also ask, Thumbnail, Sitelinks",30,0,,2,0,6,https://www.cleardent.es/como-recuperar-esmalte-dental/,,2026-01-07 13:48:56,false,true,false,false,false,false
odontólogo seguridad social,ES,Spain,Spanish,Social Security (Organization),People also ask,30,1,,2,0,6,https://www.cleardent.es/tratamientos-que-cubre-la-seguridad-social/,,2026-01-01 21:43:28,false,true,false,false,false,false
flemon en el paladar superior,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",30,0,,2,0,1,https://www.cleardent.es/bulto-paladar-superior/,AI Overview,2026-01-07 22:47:57,false,true,false,false,false,false
punto blanco en la encía inflamada,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",30,0,,2,0,1,https://www.cleardent.es/puntos-blancos-boca-adultos-causas-tratamiento/,AI Overview,2025-12-25 07:01:30,false,true,false,false,false,false
porque se parte la lengua,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",30,0,,2,0,1,https://www.cleardent.es/grietas-lengua-causas/,AI Overview,2026-01-07 09:48:53,false,true,false,false,false,false
lengua papilas gustativas inflamadas,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",30,0,,2,0,1,https://www.cleardent.es/por-que-se-inflaman-las-papilas-gustativas/,AI Overview,2025-12-23 01:14:27,false,true,false,false,false,false
endodoncias precio,ES,Spain,Spanish,,"Featured snippet, Thumbnail, People also ask, Shopping",30,0,0.34,2,0,6,https://www.cleardent.es/cuanto-cuesta-una-endodoncia/,,2026-02-21 16:48:12,false,true,false,false,false,false
remedio casero llagas en la boca,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",70,0,0.48,2,0,1,https://www.cleardent.es/infeccion-boca-remedios-caseros/,AI Overview,2025-12-30 09:54:29,false,true,false,false,false,false
nervio de una muela,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",100,0,0.26,2,0,10,https://www.cleardent.es/muela-juicio-tocando-nervio-sintomas/,,2025-12-23 21:42:23,false,true,false,false,false,false
inflamacion tras implante dental,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",20,0,,2,0,5,https://www.cleardent.es/cara-hinchada-implante-dental/,,2025-12-25 16:50:53,false,true,false,false,false,false
pomadas para forunculos,ES,Spain,Spanish,,"Thumbnail, People also ask",20,0,,2,0,4,https://www.cleardent.es/remedios-caseros-absceso-piel/,,2026-01-01 23:47:02,false,true,false,false,false,false
paladar dormido,ES,Spain,Spanish,,"People also ask, Thumbnail",10,0,,2,0,4,https://www.cleardent.es/nervios-boca-sintomas/,,2025-12-16 18:50:53,false,true,false,false,false,false
dolor de muela del juicio insoportable,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",350,0,0.13,2,0,1,https://www.cleardent.es/quitar-dolor-muela-del-juicio/,AI Overview,2026-02-21 01:37:42,false,true,false,false,false,false
se me duerme la punta de la lengua,ES,Spain,Spanish,,"People also ask, Video preview",30,0,,2,0,7,https://www.cleardent.es/nervios-boca-sintomas/,,2025-12-25 05:16:08,false,true,false,false,false,false
tratamiento parestesia,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",20,0,,2,0,8,https://www.cleardent.es/parestesia/,,2025-12-20 19:42:56,false,true,false,false,false,false
quitar dolor muela del juicio,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",40,0,0.11,2,0,9,https://www.cleardent.es/quitar-dolor-muela-del-juicio/,,2026-03-12 16:05:02,false,true,false,false,false,false
papiloma en el paladar,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",40,0,,2,0,9,https://www.cleardent.es/papiloma-lengua-vph/,,2025-12-20 08:11:03,false,true,false,false,false,false
dentadura de zirconio,ES,Spain,Spanish,,People also ask,40,0,,2,0,8,https://www.cleardent.es/coronas-zirconio-precio-espana/,,2026-03-10 12:01:28,false,true,false,false,false,false
carúncula sublingual inflamada,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",40,0,,2,0,9,https://www.cleardent.es/bulto-debajo-lengua-junto-frenillo-lingual/,,2025-12-15 22:19:06,false,true,false,false,false,false
presion en la mandibula,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",40,0,,2,0,9,https://www.cleardent.es/tension-en-la-mandibula/,,2025-12-31 07:52:08,false,true,false,false,false,false
me queme el paladar y tengo una ampolla,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",40,0,,2,0,9,https://www.cleardent.es/cielo-boca-inflamado/,,2025-12-29 21:37:30,false,true,false,false,false,false
pegamento de dentista,ES,Spain,Spanish,,"People also ask, Shopping, Thumbnail, Sitelinks, Bottom ads",80,0,0.17,2,0,11,https://www.cleardent.es/pegamento-dental-usos-tipos-y-recomendaciones/,,2025-12-26 23:41:28,false,true,true,true,false,false
que vale una endodoncia,ES,Spain,Spanish,,"Thumbnail, People also ask",80,0,0.32,2,0,11,https://www.cleardent.es/cuanto-cuesta-una-endodoncia/,,2026-01-04 12:48:09,false,true,false,false,false,false
puedes comer chicle con brackets,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",10,0,,2,0,1,https://www.cleardent.es/se-puede-comer-chicle-con-brackets/,AI Overview,2025-12-26 22:14:12,false,true,false,false,false,false
como se quitan las boqueras rapido,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",10,0,,2,0,1,https://www.cleardent.es/curar-boqueras-en-un-dia/,AI Overview,2025-12-21 08:16:37,false,true,false,false,false,false
porque tengo sabor salado en la boca,ES,Spain,Spanish,,"People also ask, Sitelinks",10,0,,2,0,2,https://www.cleardent.es/sabor-salado-boca-causas-tratamiento/,,2025-12-27 19:02:54,false,true,false,false,false,false
aspecto de una lengua sana,ES,Spain,Spanish,,"People also ask, AI Overview, Thumbnail",10,0,,2,0,3,https://www.cleardent.es/como-es-una-lengua-sana/,,2026-01-04 08:36:19,false,true,false,false,false,false
sarro en los dientes de abajo por dentro,ES,Spain,Spanish,,"People also ask, Thumbnail",10,0,,2,0,2,https://www.cleardent.es/por-que-me-sale-sarro-en-los-dientes-de-abajo/,,2025-12-19 20:18:47,false,true,false,false,false,false
sabor amargo embarazo,ES,Spain,Spanish,,"People also ask, Thumbnail",10,0,,2,0,2,https://www.cleardent.es/mal-sabor-boca-embarazo/,,2025-12-26 17:19:36,false,true,false,false,false,false
protesis flexible superior,ES,Spain,Spanish,,"People also ask, Thumbnail, Shopping",10,0,,2,0,2,https://www.cleardent.es/protesis-dentales-sin-ganchos-ni-paladar/,,2025-12-26 19:55:31,false,true,false,false,false,false
carta del ratón pérez,ES,Spain,Spanish,,"Thumbnail, People also ask",10,0,,2,0,2,https://www.cleardent.es/descarga-gratis-la-carta-del-ratoncito-perez-y-su-puerta-magica/,,2026-02-21 19:21:02,false,true,false,false,false,false
mancha blanca en los labios,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",10,0,,2,0,1,https://www.cleardent.es/manchas-blancas-labios/,AI Overview,2025-12-29 13:22:33,false,true,false,false,false,false
tengo una bola debajo de la mandibula,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",10,0,,2,0,1,https://www.cleardent.es/bulto-mandibula-inferior-movil/,AI Overview,2026-01-06 18:39:46,false,true,false,false,false,false
muela sin nervio,ES,Spain,Spanish,,"People also ask, Thumbnail",10,0,,2,0,2,https://www.cleardent.es/diente-sin-nervio-se-cae/,,2026-01-04 00:57:04,false,true,false,false,false,false
enjuagues con agua y sal,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",40,0,,2,0,11,https://www.cleardent.es/infeccion-boca-remedios-caseros/,,2025-12-29 04:25:11,false,true,false,false,false,false
inflamación campanilla causas,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",20,0,,2,0,1,https://www.cleardent.es/uvula-inflamada-peligroso/,AI Overview,2025-12-28 08:06:31,false,true,false,false,false,false
yaga en la lengua,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",80,0,,2,0,9,https://www.cleardent.es/llagas-en-la-lengua-como-curarlas/,,2025-12-23 23:54:57,false,true,false,false,false,false
cómo se le llama a un diente de leche,ES,Spain,Spanish,,"AI Overview, Video preview, Thumbnail, People also ask, Sitelinks",0,0,,2,0,2,https://www.cleardent.es/como-se-le-llama-diente-de-leche/,,2026-03-12 17:16:08,false,true,false,false,false,false
dolor mandíbula derecha,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",200,0,,2,0,1,https://www.cleardent.es/dolor-debajo-mandibula-cuello/,AI Overview,2026-03-12 07:58:49,false,true,false,false,false,false
sabor a sangre,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",30,0,,2,0,1,https://www.cleardent.es/sabor-a-sangre-en-la-boca/,AI Overview,2025-12-17 00:12:42,false,true,false,false,false,false
precios curetaje,ES,Spain,Spanish,,"People also ask, Thumbnail, Sitelinks",20,0,0.30,2,0,2,https://www.cleardent.es/precio-curetaje-dental-4-cuadrantes/,,2025-12-22 18:04:13,false,true,false,false,false,false
la dentadura,ES,Spain,Spanish,,"People also ask, Thumbnail",30,0,0.37,2,0,2,https://www.cleardent.es/diccionario-odontologico/dentadura/,,2025-12-25 23:24:53,false,true,false,false,false,false
herpes ajo,ES,Spain,Spanish,,"Thumbnail, People also ask",10,0,,2,0,2,https://www.cleardent.es/curar-herpes-labial-en-horas/,,2025-12-21 23:56:39,false,true,false,false,false,false
se me rompen los dientes solos,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",50,0,,2,0,10,https://www.cleardent.es/diente-partido-por-la-mitad/,,2026-01-04 07:39:18,false,true,false,false,false,false
forunculo en la piel,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",50,2,,2,0,10,https://www.cleardent.es/remedios-caseros-absceso-piel/,,2025-12-26 05:45:03,false,true,false,false,false,false
síntomas de rechazo de injerto de hueso,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",50,0,,2,0,10,https://www.cleardent.es/rechazo-de-implante-dental-causas-sintomas-y-solucion/,,2026-01-02 12:25:48,false,true,false,false,false,false
bultos en la garganta sin dolor,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",50,1,,2,0,10,https://www.cleardent.es/sensacion-nudo-garganta/,,2026-01-03 09:46:35,false,true,false,false,false,false
parestesia en la lengua,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Video preview, Sitelinks",50,0,,2,0,10,https://www.cleardent.es/nervios-boca-sintomas/,,2026-01-02 21:29:55,false,true,false,false,false,false
como aliviar dolor de muela del juicio,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",50,0,0.04,2,0,10,https://www.cleardent.es/quitar-dolor-muela-del-juicio/,,2026-01-06 09:48:13,false,true,false,false,false,false
curar calentura labial,ES,Spain,Spanish,,"Thumbnail, People also ask, Sitelinks",70,0,,2,0,10,https://www.cleardent.es/curar-herpes-labial-en-horas/,,2025-12-30 20:36:28,false,true,false,false,false,false
que comer cuando te sacan una muela del juicio,ES,Spain,Spanish,,"Featured snippet, People also ask, Sitelinks, Thumbnail",70,0,,2,0,10,https://www.cleardent.es/comer-con-muela-juicio/,,2025-12-31 21:54:04,false,true,false,false,false,false
bulto en la comisura de los labios,ES,Spain,Spanish,,"Thumbnail, People also ask, Sitelinks",20,1,,2,0,4,https://www.cleardent.es/bulto-labio-por-fuera/,,2025-12-26 13:34:37,false,true,false,false,false,false
qué cuesta un blanqueamiento dental,ES,Spain,Spanish,,"People also ask, Sitelinks",20,0,,2,0,4,https://www.cleardent.es/cuanto-cuesta-un-blanqueamiento-dental/,,2025-12-18 17:56:55,false,true,true,false,false,false
me levanto con mal sabor de boca,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",20,1,,2,0,1,https://www.cleardent.es/mal-sabor-boca-continuo-causas-soluciones/,AI Overview,2026-01-04 23:30:26,false,true,false,false,false,false
dolor cabeza por bruxismo,ES,Spain,Spanish,,"Featured snippet, People also ask, Thumbnail, Sitelinks, Local pack",20,0,,2,0,4,https://www.cleardent.es/dolor-cabeza-bruxismo/,,2026-01-02 07:19:55,false,true,false,false,false,false
bola blanca en la lengua,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",20,1,,2,0,1,https://www.cleardent.es/grano-blanco-lengua-causas-tratamiento/,AI Overview,2026-01-01 07:49:19,false,true,false,false,false,false
agua oxigenada herpes labial,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",20,0,,2,0,1,https://www.cleardent.es/curar-herpes-labial-en-horas/,AI Overview,2025-12-25 22:09:30,false,true,false,false,false,false
baja por quitar muelas del juicio,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",20,0,,2,0,1,https://www.cleardent.es/dias-de-baja-por-muela-del-juicio/,AI Overview,2025-12-27 23:15:13,false,true,false,false,false,false
los brackets te cambian la nariz,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Video preview",20,0,,2,0,5,https://www.cleardent.es/brackets-cambian-cara/,,2026-01-01 13:03:02,false,true,false,false,false,false
porque te duelen los dientes,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",20,0,0.05,2,0,5,https://www.cleardent.es/dolor-boca-dientes-causas-tratamiento/,,2026-01-06 02:17:19,false,true,false,false,false,false
sensibilidad empaste,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",20,0,,2,0,5,https://www.cleardent.es/dolor-empaste-profundo/,,2026-01-08 01:11:40,false,true,false,false,false,false
bolitas en el piso de la boca,ES,Spain,Spanish,,"People also ask, Sitelinks",20,1,,2,0,4,https://www.cleardent.es/bulto-boca-sin-dolor/,,2025-12-22 14:00:56,false,true,false,false,false,false
diente con agujero,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",20,0,,2,0,5,https://www.cleardent.es/agujero-muela-sin-dolor/,,2026-01-03 18:10:48,false,true,false,false,false,false
puente fijo zirconio,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Video preview",20,0,,2,0,5,https://www.cleardent.es/puente-zirconio-6-piezas-precio/,,2026-01-19 05:42:48,false,true,true,false,false,false
muela del juicio se mueve,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",20,0,,2,0,1,https://www.cleardent.es/si-una-muela-se-mueve-hay-que-extraerla/,AI Overview,2025-12-27 03:34:56,false,true,false,false,false,false
ferulas farmacia,ES,Spain,Spanish,,"Thumbnail, People also ask",20,0,0.04,2,0,4,https://www.cleardent.es/ferula-descarga-precio-farmacias/,,2026-02-18 14:07:31,false,true,true,false,false,false
puente circonio,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Video preview",20,0,,2,0,5,https://www.cleardent.es/puente-zirconio-6-piezas-precio/,,2025-12-27 08:01:41,false,true,false,false,false,false
paladar con manchas rojas,ES,Spain,Spanish,,"AI Overview, Sitelinks, People also ask",20,0,,2,0,1,https://www.cleardent.es/manchas-rojas-en-el-paladar/,AI Overview,2025-12-30 11:02:33,false,true,false,false,false,false
cuanto cuesta una dentadura completa con implantes,ES,Spain,Spanish,,"People also ask, Sitelinks, Shopping, Thumbnail",20,0,0.28,2,0,4,https://www.cleardent.es/implantes-dentales/precios-implantes-dentales/,,2026-03-10 21:24:16,false,true,true,false,false,false
qué vale un blanqueamiento dental,ES,Spain,Spanish,,"People also ask, Bottom ads, Paid sitelinks",20,0,,2,0,4,https://www.cleardent.es/cuanto-cuesta-un-blanqueamiento-dental/,,2025-12-21 08:01:54,false,true,true,false,false,false
mocos con olor a pus,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",20,2,,2,0,1,https://www.cleardent.es/flema-con-mal-sabor-en-la-garganta/,AI Overview,2025-12-16 07:31:04,false,true,false,false,false,false
carcinoma encia,ES,Spain,Spanish,,People also ask,20,0,,2,0,4,https://www.cleardent.es/cancer-de-encias-sintomas-causas-y-tratamiento/,,2025-12-26 09:49:38,false,true,false,false,false,false
bolita en la boca por dentro,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",20,0,,2,0,5,https://www.cleardent.es/bulto-boca-sin-dolor/,,2026-01-06 21:16:08,false,true,false,false,false,false
inflamación encía por corona,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",20,0,,2,0,1,https://www.cleardent.es/hueco-corona-encia/,AI Overview,2026-01-07 07:58:31,false,true,false,false,false,false
tonsilolitos en amigdalas,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",20,39,0.10,2,0,1,https://www.cleardent.es/tonsilolitos-que-son-como-prevenirlos-y-tratarlos/,AI Overview,2025-12-21 18:13:02,false,true,false,false,false,false
uvula irritada,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",20,0,,2,0,1,https://www.cleardent.es/uvula-inflamada-peligroso/,AI Overview,2025-12-27 20:30:02,false,true,false,false,false,false
porque se hincha la campanilla,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",20,0,,2,0,1,https://www.cleardent.es/uvula-inflamada-peligroso/,AI Overview,2025-12-17 13:09:49,false,true,false,false,false,false
financiar tratamiento dental,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks",80,28,0.25,2,0,12,https://www.cleardent.es/implantes-dentales/financiacion/,,2026-03-10 12:32:23,false,true,true,false,false,false
protesis hibrida sobre 6 implantes,ES,Spain,Spanish,,"People also ask, Thumbnail",80,0,,2,0,9,https://www.cleardent.es/protesis-fija-sobre-6-implantes-precio/,,2026-02-27 23:53:10,false,true,true,false,false,false
calenturas en los labios causas,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",60,0,,2,0,10,https://www.cleardent.es/calenturas-en-el-labio/,,2026-03-12 22:36:52,false,true,false,false,false,false
precio puente dental 1 pieza,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",60,0,0.35,2,0,1,https://www.cleardent.es/puente-dental-4-piezas/,AI Overview,2025-12-22 23:48:05,false,true,true,false,false,false
labio inferior,ES,Spain,Spanish,,"People also ask, Thumbnail, Video preview",200,2,,2,0,9,https://www.cleardent.es/labio-inferior-hinchado-despertar/,,2026-02-15 14:58:06,false,true,false,false,false,false
blanqueamiento dental laser precio,ES,Spain,Spanish,,"People also ask, Shopping, Thumbnail",80,0,0.29,2,0,12,https://www.cleardent.es/cuanto-cuesta-un-blanqueamiento-dental/,,2026-03-03 00:22:55,false,true,true,false,false,false
grano en labio inferior,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",20,0,,2,0,6,https://www.cleardent.es/bulto-labio-por-fuera/,,2026-01-07 20:54:56,false,true,false,false,false,false
lengua rara sensación,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",150,1,,2,0,14,https://www.cleardent.es/nervios-boca-sintomas/,,2025-12-29 19:19:58,false,true,false,false,false,false
limpieza dental precio,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks, Shopping, Video preview",1900,0,0.68,2,0,27,https://www.cleardent.es/cuanto-cuesta-una-limpieza-dental/,,2026-02-25 06:54:21,false,true,false,false,false,false
cáncer oral papiloma debajo de la lengua,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks",30,7,,2,0,1,https://www.cleardent.es/papiloma-lengua-vph/,AI Overview,2026-02-22 03:57:33,false,true,false,false,false,false
que comer cuando te han sacado una muela,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",30,0,,2,0,8,https://www.cleardent.es/que-puedo-comer-despues-de-una-extraccion-de-muela/,,2026-02-12 03:41:17,false,true,false,false,false,false
como quitar llagas del labio,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",30,0,,2,0,8,https://www.cleardent.es/curar-rapidamente-una-llaga/,,2025-12-25 12:35:49,false,true,false,false,false,false
porque se me seca la garganta por la noche,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",30,0,,2,0,8,https://www.cleardent.es/boca-seca-por-la-noche/,,2025-12-16 18:20:38,false,true,false,false,false,false
tabaco vs vaper,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",30,0,,2,0,8,https://www.cleardent.es/que-es-peor-vapeo-o-tabaco/,,2025-12-22 15:00:53,false,true,false,false,false,false
que hacer si me quemo la lengua,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",30,0,,2,0,1,https://www.cleardent.es/que-hacer-cuando-te-quemas-la-lengua/,AI Overview,2026-01-01 20:10:48,false,true,false,false,false,false
dentistas en baza,ES,Spain,Spanish,Baza (Location),"Local pack, People also ask",30,4,0.42,2,0,9,https://www.cleardent.es/clinica-dental/granada/baza/,,2026-03-08 20:16:30,false,true,false,false,false,true
dentistas alcala la real,ES,Spain,Spanish,Alcalá la Real (Location),"Local pack, People also ask, Sitelinks",30,4,0.43,2,0,9,https://www.cleardent.es/clinica-dental/jaen/alcala-la-real/,,2026-03-10 23:25:35,false,true,false,false,false,true
como bajar flemon,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",30,0,0.05,2,0,8,https://www.cleardent.es/bajar-un-flemon-en-24-horas/,,2025-12-21 23:07:49,false,true,false,false,false,false
nuevas protesis dentales,ES,Spain,Spanish,,"Thumbnail, People also ask",30,0,,2,0,7,https://www.cleardent.es/lo-ultimo-en-protesis-dentales-removibles/,,2025-12-28 07:32:18,false,true,false,false,false,false
aparato para bruxismo precio,ES,Spain,Spanish,,"People also ask, Shopping, Thumbnail, Sitelinks",20,0,0.07,2,0,6,https://www.cleardent.es/ferula-descarga-precio-farmacias/,,2026-02-21 11:24:44,false,true,true,false,false,false
ratoncito real,ES,Spain,Spanish,,"People also ask, Thumbnail, Video preview",20,0,,2,0,6,https://www.cleardent.es/origen-raton-perez/,,2025-12-18 15:47:13,false,true,false,false,false,false
expansor de paladar removible,ES,Spain,Spanish,,"Thumbnail, People also ask, Sitelinks",30,0,,2,0,7,https://www.cleardent.es/hasta-que-edad-expansor-paladar/,,2026-01-04 01:49:33,false,true,false,false,false,false
operación muela del juicio,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",30,0,,2,0,8,https://www.cleardent.es/cirugia-maxilofacial-muela-juicio-riesgos/,,2026-01-01 15:24:48,false,true,false,false,false,false
sabor a colonia en la boca,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",50,0,,2,0,1,https://www.cleardent.es/sabor-raro-boca-cancer/,AI Overview,2026-01-04 20:02:12,false,true,false,false,false,false
acalasia cricofaringea,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",50,0,,2,0,10,https://www.cleardent.es/diccionario-odontologico/acalasia-cricofaringea/,,2026-01-04 10:23:13,false,true,false,false,false,false
nacido ciego,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Video preview",20,0,,2,0,6,https://www.cleardent.es/remedios-caseros-absceso-piel/,,2026-01-05 08:18:49,false,true,false,false,false,false
mancha roja en el paladar con dolor,ES,Spain,Spanish,,"Sitelinks, People also ask, Thumbnail",20,0,,2,0,5,https://www.cleardent.es/manchas-rojas-en-el-paladar/,,2026-01-06 04:41:54,false,true,false,false,false,false
como quitar una llaga del labio,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",20,0,,2,0,6,https://www.cleardent.es/curar-rapidamente-una-llaga/,,2025-12-31 02:53:33,false,true,false,false,false,false
cuanto cuesta curar una caries en españa,ES,Spain,Spanish,Spain (Location),"AI Overview, Thumbnail, People also ask",20,0,0.40,2,0,1,https://www.cleardent.es/cuanto-cuesta-un-empaste-dental/,AI Overview,2025-12-29 11:48:11,false,true,false,false,false,true
porque duele una muela con endodoncia,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",20,0,,2,0,1,https://www.cleardent.es/por-que-duele-una-muela-con-endodoncia-despues-de-anos/,AI Overview,2025-12-28 22:06:45,false,true,false,false,false,false
dolor de garganta y mal sabor de boca,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",20,2,,2,0,1,https://www.cleardent.es/flema-con-mal-sabor-en-la-garganta/,AI Overview,2025-12-20 03:09:32,false,true,false,false,false,false
